depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.36,23.79,15.57,7.78
5-15cm,37.2,22.28,14.91,14.91
15-30cm,37.28,23.02,14.26,21.39
30-60cm,37.68,23.79,13.89,41.68
60-100cm,36.02,22.03,13.99,55.96
