depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,36.02,20.82,15.2,7.6
5-15cm,34.35,20.13,14.22,14.22
15-30cm,34.39,21.21,13.18,19.77
30-60cm,35.97,23.38,12.59,37.77
60-100cm,35.52,22.98,12.54,50.18
