depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,28.27,15.44,12.83,6.41
5-15cm,27.22,14.76,12.46,12.46
15-30cm,30.1,17.74,12.37,18.55
30-60cm,34.28,21.99,12.29,36.86
60-100cm,33.62,21.39,12.23,48.91
