property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,61.0,61.0,61.0,61.97590361445783,61.97590361445783
soc,288.0120481927711,228.566265060241,173.8313253012048,104.144578313253,74.9156626506024
clay,194.02409638554218,204.0963855421687,231.57831325301208,291.67469879518075,334.60240963855426
sand,544.1445783132531,536.0481927710844,509.78313253012055,466.83132530120486,435.8313253012049
silt,261.855421686747,259.855421686747,258.6385542168675,241.5180722891566,229.56626506024094
bdod,119.59036144578312,124.18072289156626,129.59036144578312,131.18072289156626,132.59036144578312
cec,232.92771084337346,190.90361445783134,180.92771084337352,178.90361445783134,171.92771084337352
