depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.9,23.51,15.38,7.69
5-15cm,38.38,22.89,15.48,15.48
15-30cm,40.01,26.13,13.88,20.81
30-60cm,40.01,26.14,13.86,41.59
60-100cm,39.76,25.84,13.92,55.67
