depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.26,24.8,14.46,7.23
5-15cm,38.52,24.34,14.17,14.17
15-30cm,38.25,24.43,13.82,20.74
30-60cm,38.11,24.41,13.7,41.09
60-100cm,37.69,24.09,13.6,54.41
