depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.13,23.62,15.51,7.76
5-15cm,38.64,23.46,15.18,15.18
15-30cm,37.73,22.97,14.76,22.14
30-60cm,38.17,23.88,14.3,42.89
60-100cm,36.74,22.26,14.48,57.92
