depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,37.66,22.94,14.72,7.36
5-15cm,36.43,22.55,13.87,13.87
15-30cm,36.47,22.82,13.65,20.48
30-60cm,38.16,25.45,12.7,38.1
60-100cm,37.55,24.79,12.76,51.03
