property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,54.7375,55.7375,55.0,55.7375,56.737500000000004
soc,554.0,440.0,284.0,120.0,96.0
clay,341.52500000000003,341.05,381.95000000000005,379.525,364.31250000000006
sand,314.2625,313.05,291.3125,297.7875,294.26250000000005
silt,344.95,345.9,326.7375,322.425,341.425
bdod,118.0,119.0,120.0,120.0,123.0
cec,221.9375,195.31250000000003,173.3625,163.2125,157.1625
