depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,26.59,15.1,11.49,5.74
5-15cm,25.78,14.55,11.23,11.23
15-30cm,28.61,17.37,11.24,16.86
30-60cm,36.25,24.22,12.03,36.09
60-100cm,36.03,24.0,12.04,48.14
