depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.93,23.6,15.34,7.67
5-15cm,38.33,23.21,15.12,15.12
15-30cm,37.9,23.18,14.72,22.07
30-60cm,36.9,22.37,14.54,43.61
60-100cm,36.44,22.08,14.37,57.46
