depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,33.09,20.23,12.86,6.43
5-15cm,32.68,19.86,12.83,12.83
15-30cm,31.22,19.13,12.09,18.14
30-60cm,30.94,19.05,11.89,35.66
60-100cm,29.96,18.27,11.69,46.75
