depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.55,23.94,14.61,7.31
5-15cm,38.29,23.72,14.57,14.57
15-30cm,39.87,26.37,13.5,20.25
30-60cm,40.24,26.73,13.51,40.53
60-100cm,38.47,24.56,13.92,55.67
