depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,34.15,21.06,13.09,6.55
5-15cm,33.86,21.05,12.81,12.81
15-30cm,35.97,23.58,12.39,18.59
30-60cm,38.33,25.98,12.35,37.05
60-100cm,38.9,26.53,12.38,49.51
