depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.94,24.78,14.16,7.08
5-15cm,38.76,25.07,13.7,13.7
15-30cm,38.15,24.83,13.32,19.98
30-60cm,39.3,26.27,13.03,39.09
60-100cm,38.97,25.89,13.09,52.35
