depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,29.01,17.38,11.62,5.81
5-15cm,26.84,15.68,11.16,11.16
15-30cm,28.67,17.25,11.43,17.14
30-60cm,29.89,18.43,11.45,34.36
60-100cm,28.27,17.0,11.28,45.11
