depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.31,24.8,14.51,7.25
5-15cm,39.09,24.99,14.1,14.1
15-30cm,37.89,23.76,14.13,21.2
30-60cm,39.05,25.59,13.46,40.37
60-100cm,39.13,25.65,13.48,53.92
