depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.72,25.74,13.98,6.99
5-15cm,39.92,26.67,13.25,13.25
15-30cm,38.49,24.75,13.74,20.6
30-60cm,39.61,26.4,13.22,39.65
60-100cm,39.99,26.8,13.18,52.74
