depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.17,24.13,15.04,7.52
5-15cm,38.0,23.06,14.93,14.93
15-30cm,39.57,25.9,13.67,20.51
30-60cm,39.09,25.24,13.84,41.53
60-100cm,38.75,24.83,13.91,55.65
