depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.17,25.24,13.93,6.96
5-15cm,38.13,24.23,13.9,13.9
15-30cm,37.18,23.39,13.79,20.69
30-60cm,37.11,23.56,13.55,40.65
60-100cm,35.34,21.77,13.58,54.32
