property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,63.83950617283952,67.0,71.8395061728395,80.23456790123457,82.60493827160494
soc,151.71951219512198,108.2439024390244,102.08536585365854,155.8536585365854,242.69512195121953
clay,256.14814814814815,250.71604938271608,347.037037037037,381.74074074074076,394.54320987654324
sand,499.34567901234567,499.8148148148148,429.70370370370364,407.4320987654321,397.60493827160496
silt,244.34567901234567,249.55555555555554,223.49382716049382,211.34567901234567,207.85185185185185
bdod,129.9878048780488,134.41463414634148,136.7926829268293,138.41463414634148,139.4268292682927
cec,180.97530864197532,200.29629629629633,212.91358024691357,218.76543209876542,217.62962962962962
