property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,56,56,56,57,57
soc,468,424,276,184,193
clay,318,317,383,390,376
sand,250,249,219,219,225
silt,433,434,397,392,399
bdod,130,134,136,139,138
cec,227,204,181,178,168
