crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
sugarcane,2016-12-16,2016-12-31,2016-12_Q2,116.55,-0.165,-0.546,-0.397,-0.015,91.22,0.0,0.4362,56.38,81.3619,226.69,69.0034,518.18,55.0887,597.87,63.318,69.159,NOT_SUITABLE
sugarcane,2017-01-01,2017-01-15,2017-01_Q1,116.55,-0.096,-0.505,-0.328,0.114,113.83,0.0,0.4285,57.15,96.0441,250.8,63.1479,430.29,55.9182,552.42,62.293,68.8615,NOT_SUITABLE
sugarcane,2017-01-16,2017-01-31,2017-01_Q2,116.55,-0.89,-0.536,-0.63,-0.625,51.93,0.0,0.1864,81.36,93.745,228.71,47.5292,291.48,49.8784,444.64,60.6914,66.459,NOT_SUITABLE
sugarcane,2017-02-01,2017-02-15,2017-02_Q1,116.55,-1.319,-1.141,-0.79,-0.945,10.33,0.0,0.0396,96.04,76.0457,179.49,41.8365,229.03,44.1452,360.92,65.7366,70.7925,NOT_SUITABLE
sugarcane,2017-02-16,2017-02-28,2017-02_Q2,116.55,-1.524,-1.314,-1.013,-0.885,15.26,0.0,0.0625,93.75,27.4906,62.78,23.2739,112.32,39.3013,292.49,77.8661,72.2251,HIGH
sugarcane,2017-03-01,2017-03-15,2017-03_Q1,116.55,-0.837,-1.156,-1.048,-0.936,56.54,0.0,0.2395,76.05,0.0,0.0,12.134,49.54,41.7509,291.1,78.3513,73.6192,HIGH
sugarcane,2017-03-16,2017-03-31,2017-03_Q2,116.55,1.814,0.215,-0.258,-0.194,304.79,116.55,0.7251,27.49,0.0,0.0,23.8362,79.7,54.1777,352.46,76.3104,71.166,NOT_SUITABLE
sugarcane,2017-04-01,2017-04-15,2017-04_Q1,116.55,1.747,-0.012,-0.398,-0.235,266.79,59.89,1.0,0.0,38.9546,49.54,39.8453,122.13,52.9951,352.46,69.0034,66.189,NOT_SUITABLE
sugarcane,2017-04-16,2017-04-30,2017-04_Q2,116.55,-0.086,1.117,-0.071,-0.159,31.36,6.96,1.0,0.0,43.7325,49.54,55.0574,153.16,51.9209,352.46,63.1479,61.9988,NOT_SUITABLE
sugarcane,2017-05-01,2017-05-15,2017-05_Q1,116.55,-0.409,0.979,-0.427,-0.145,17.75,0.0,0.6105,38.95,0.0,0.0,48.824,131.89,42.8728,302.92,47.5292,56.9284,HIGH
sugarcane,2017-05-16,2017-05-31,2017-05_Q2,116.55,0.912,1.664,0.175,0.168,79.2,22.42,0.5627,43.73,37.64,30.15,68.8649,180.17,41.2195,302.92,41.8365,61.9704,NOT_SUITABLE
sugarcane,2017-06-01,2017-06-15,2017-06_Q1,116.55,1.571,1.79,0.438,0.021,106.74,9.87,1.0,0.0,88.0268,72.59,83.601,241.56,36.9658,302.92,23.2739,56.4628,NOT_SUITABLE
sugarcane,2017-06-16,2017-06-30,2017-06_Q2,116.55,-0.229,-0.0,0.287,-0.137,27.54,0.0,0.6236,37.64,86.6479,73.46,86.2592,272.76,34.8191,314.77,12.134,53.9357,NOT_SUITABLE
sugarcane,2017-07-01,2017-07-15,2017-07_Q1,116.55,-1.268,0.224,0.345,-0.169,0.0,0.0,0.1197,88.03,65.3089,59.3,64.2354,230.33,32.774,326.21,23.8362,55.0887,NOT_SUITABLE
sugarcane,2017-07-16,2017-07-31,2017-07_Q2,116.55,-1.222,0.074,1.076,-0.18,11.32,0.0,0.1335,86.65,79.1386,76.55,49.7432,199.3,39.4893,429.29,39.8453,55.9182,NOT_SUITABLE
sugarcane,2017-08-01,2017-08-15,2017-08_Q1,116.55,-0.23,0.172,0.976,-0.165,31.5,0.0,0.3469,65.31,94.8046,109.67,39.1892,171.03,44.4036,509.26,55.0574,49.8784,NOT_SUITABLE
sugarcane,2017-08-16,2017-08-31,2017-08_Q2,116.55,-0.926,-1.059,1.312,-0.231,20.18,0.0,0.2086,79.14,91.1283,122.75,25.9367,122.75,38.1688,460.98,48.824,44.1452,NOT_SUITABLE
sugarcane,2017-09-01,2017-09-15,2017-09_Q1,116.55,-1.836,-1.302,1.254,-0.223,6.01,0.0,0.052,94.8,40.3441,61.36,11.5663,61.36,35.9471,449.69,68.8649,39.3013,HIGH
sugarcane,2017-09-16,2017-09-30,2017-09_Q2,116.55,-1.392,-1.434,-0.929,-0.366,11.95,0.0,0.0887,91.13,0.0,0.0,7.1468,42.01,32.0533,415.02,83.601,41.7509,HIGH
sugarcane,2017-10-01,2017-10-15,2017-10_Q1,116.55,1.842,1.686,1.363,0.426,269.29,116.55,0.5966,40.34,0.0,0.0,15.0577,95.88,35.283,455.55,86.2592,54.1777,HIGH
sugarcane,2017-10-16,2017-10-31,2017-10_Q2,116.55,1.886,1.814,1.521,0.945,461.14,116.55,1.0,0.0,0.0,0.0,33.5043,229.99,41.6593,536.37,64.2354,52.9951,HIGH
sugarcane,2017-11-01,2017-11-15,2017-11_Q1,116.55,1.419,1.788,1.695,0.9,249.15,83.7,1.0,0.0,0.0,0.0,47.6066,338.23,44.1568,554.73,49.7432,51.9209,HIGH
sugarcane,2017-11-16,2017-11-30,2017-11_Q2,116.55,1.031,1.69,1.551,1.174,146.74,93.96,1.0,0.0,16.8545,42.01,46.0505,338.23,46.2938,566.74,39.1892,42.8728,HIGH
sugarcane,2017-12-01,2017-12-15,2017-12_Q1,116.55,0.765,1.644,1.496,1.189,144.49,18.42,1.0,0.0,37.1133,95.88,53.8997,388.33,52.0288,592.35,25.9367,41.2195,NOT_SUITABLE
sugarcane,2017-12-16,2017-12-31,2017-12_Q2,116.55,0.309,1.684,1.555,1.362,113.28,0.0,0.8315,16.85,70.178,187.98,52.7618,373.01,55.5603,584.99,11.5663,36.9658,NOT_SUITABLE
