depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,25.31,14.55,10.76,5.38
5-15cm,25.31,14.58,10.73,10.73
15-30cm,25.02,14.74,10.28,15.41
30-60cm,31.28,20.13,11.15,33.45
60-100cm,30.7,19.73,10.97,43.87
