depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,28.73,15.95,12.78,6.39
5-15cm,27.81,15.43,12.38,12.38
15-30cm,29.33,17.28,12.05,18.08
30-60cm,35.25,22.91,12.34,37.02
60-100cm,35.39,23.14,12.25,49.01
