depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.07,25.0,14.07,7.04
5-15cm,38.72,25.15,13.57,13.57
15-30cm,39.76,27.04,12.72,19.08
30-60cm,40.96,29.14,11.82,35.46
60-100cm,40.97,29.46,11.51,46.05
