depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.58,23.1,16.48,8.24
5-15cm,37.43,22.23,15.2,15.2
15-30cm,37.64,23.47,14.17,21.25
30-60cm,37.18,23.34,13.84,41.52
60-100cm,37.86,24.33,13.53,54.11
