depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,27.57,15.75,11.82,5.91
5-15cm,26.3,14.99,11.31,11.31
15-30cm,27.49,16.27,11.21,16.82
30-60cm,32.55,20.88,11.67,35.01
60-100cm,31.39,19.86,11.53,46.11
