property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,59.397590361445786,59.397590361445786,59.79518072289157,60.795180722891565,60.795180722891565
soc,303.59999999999997,236.6,128.6,106.2,62.199999999999996
clay,211.33734939759034,226.22891566265062,266.1927710843373,429.7951807228916,440.07228915662654
sand,552.4096385542168,537.3975903614459,485.9638554216868,370.63855421686753,364.96385542168673
silt,236.65060240963857,236.3734939759036,247.6987951807229,199.566265060241,195.33734939759037
bdod,128.39999999999998,134.39999999999998,136.0,144.6,144.0
cec,291.04819277108436,276.49397590361446,277.03614457831327,275.0722891566265,276.46987951807233
