depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.09,25.07,14.02,7.01
5-15cm,38.14,23.89,14.25,14.25
15-30cm,38.02,24.04,13.98,20.97
30-60cm,36.61,22.81,13.8,41.4
60-100cm,35.27,21.73,13.54,54.16
