property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,57.225,56.83749999999999,56.449999999999996,57.45,57.45
soc,345.0,267.0,226.0,140.0,136.0
clay,335.45,331.2875,326.08750000000003,356.6125,362.48750000000007
sand,295.58750000000003,303.5875,308.0125,295.8125,291.38750000000005
silt,368.9625,364.7375,365.2875,346.9625,346.125
bdod,133.0,138.0,139.0,139.0,138.0
cec,222.41250000000002,203.05,205.4,185.01249999999996,171.6625
