property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,57.03703703703704,56.0,55.0,55.0,56.0
soc,444.875,380.0,184.125,125.62499999999999,93.25
clay,399.11111111111114,395.1481481481481,459.88888888888886,486.9259259259259,464.962962962963
sand,203.0,205.0,178.14814814814815,164.11111111111111,182.07407407407405
silt,397.85185185185185,399.8518518518518,361.0,348.96296296296293,352.92592592592587
bdod,134.625,139.62499999999997,140.625,140.0,138.62499999999997
cec,221.33333333333331,235.59259259259258,223.77777777777777,208.66666666666663,204.7037037037037
