depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,25.97,15.44,10.53,5.27
5-15cm,27.37,16.51,10.86,10.86
15-30cm,31.34,20.18,11.16,16.74
30-60cm,40.25,28.28,11.97,35.91
60-100cm,40.91,28.88,12.03,48.11
