depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.69,20.76,17.93,8.97
5-15cm,34.87,18.65,16.22,16.22
15-30cm,33.65,19.1,14.55,21.83
30-60cm,38.9,25.49,13.4,40.21
60-100cm,38.0,24.64,13.36,53.45
