depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.67,25.24,14.43,7.21
5-15cm,39.75,25.07,14.68,14.68
15-30cm,39.7,26.61,13.08,19.63
30-60cm,40.74,27.94,12.8,38.39
60-100cm,40.09,27.01,13.08,52.32
