property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,51.0,51.0,51.0,51.0,51.19512195121951
soc,405.0,270.0,196.0,101.0,69.0
clay,384.5609756097561,377.9512195121951,387.73170731707313,395.24390243902434,395.4634146341464
sand,410.8780487804878,414.9024390243903,408.7073170731707,402.1463414634146,403.3658536585366
silt,204.5609756097561,206.9512195121951,203.5609756097561,201.8048780487805,201.1707317073171
bdod,116.0,120.0,121.0,123.0,126.0
cec,183.85365853658536,111.6341463414634,107.09756097560974,90.6829268292683,90.29268292682927
