depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,28.4,16.65,11.76,5.88
5-15cm,27.23,15.72,11.5,11.5
15-30cm,28.39,16.8,11.59,17.39
30-60cm,29.29,17.84,11.45,34.34
60-100cm,28.8,17.48,11.33,45.3
