depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.31,24.61,14.7,7.35
5-15cm,39.42,24.98,14.44,14.44
15-30cm,39.05,25.12,13.94,20.9
30-60cm,40.76,27.47,13.29,39.87
60-100cm,40.89,27.49,13.4,53.6
