crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
sugarcane,2016-12-16,2016-12-31,2016-12_Q2,117.38,-0.604,-0.641,-0.527,-0.191,85.43,0.0,0.4003,59.97,78.384,222.36,67.2886,509.63,54.2378,583.87,65.87,70.976,NOT_SUITABLE
sugarcane,2017-01-01,2017-01-15,2017-01_Q1,117.38,-0.298,-0.612,-0.494,0.042,118.7,0.0,0.4356,56.44,94.9306,253.56,62.7561,428.54,55.6866,542.0,63.5671,70.3513,NOT_SUITABLE
sugarcane,2017-01-16,2017-01-31,2017-01_Q2,117.38,-0.98,-0.655,-0.839,-0.709,61.32,0.0,0.2162,78.38,91.4368,229.25,47.1006,287.27,48.526,422.77,60.0386,67.402,NOT_SUITABLE
sugarcane,2017-02-01,2017-02-15,2017-02_Q1,117.38,-1.585,-1.205,-1.034,-1.043,13.54,0.0,0.0507,94.93,73.9721,174.98,41.5504,223.26,43.4886,344.34,65.2003,72.3158,NOT_SUITABLE
sugarcane,2017-02-16,2017-02-28,2017-02_Q2,117.38,-1.453,-1.411,-1.172,-0.919,21.47,0.0,0.0856,91.44,26.0192,58.02,22.8107,106.3,36.4022,259.6,72.506,73.369,HIGH
sugarcane,2017-03-01,2017-03-15,2017-03_Q1,117.38,-0.772,-1.211,-1.144,-0.919,61.57,0.0,0.2603,73.97,0.0,0.0,12.3034,48.28,39.6467,266.33,77.5055,74.2416,HIGH
sugarcane,2017-03-16,2017-03-31,2017-03_Q2,117.38,1.846,0.038,-0.365,-0.245,301.02,117.38,0.7398,26.02,0.0,0.0,23.2639,74.24,51.6832,325.83,75.0293,71.4407,NOT_SUITABLE
sugarcane,2017-04-01,2017-04-15,2017-04_Q1,117.38,1.704,-0.019,-0.459,-0.318,254.5,56.6,1.0,0.0,39.716,48.28,39.0656,113.47,50.3002,325.83,67.2886,65.7284,NOT_SUITABLE
sugarcane,2017-04-16,2017-04-30,2017-04_Q2,117.38,-0.302,1.041,-0.152,-0.244,23.8,4.97,1.0,0.0,45.2017,48.28,51.853,135.5,49.0388,325.83,62.7561,61.4786,NOT_SUITABLE
sugarcane,2017-05-01,2017-05-15,2017-05_Q1,117.38,-0.68,1.203,-0.382,-0.273,16.68,0.0,0.6028,39.72,0.0,0.0,47.5813,121.08,40.0059,277.55,47.1006,56.5332,HIGH
