depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.05,24.26,14.8,7.4
5-15cm,38.48,23.92,14.56,14.56
15-30cm,39.27,25.63,13.64,20.47
30-60cm,38.6,24.82,13.77,41.32
60-100cm,38.89,25.21,13.69,54.74
