property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,50.0,50.0,50.0,50.0,51.0
soc,645.7283950617285,456.5925925925927,379.0740740740741,303.283950617284,229.5061728395062
clay,371.0,354.0,360.0,389.0,387.0
sand,356.0,365.0,364.0,343.0,343.0
silt,274.0,281.0,276.0,269.0,271.0
bdod,111.41975308641976,114.41975308641976,116.58024691358025,117.16049382716051,118.58024691358024
cec,220.0,191.0,200.0,193.0,192.0
