crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
sugarcane,2016-12-16,2016-12-31,2016-12_Q2,118.75,-0.742,-1.044,-0.872,-1.774,55.98,0.0,0.2801,71.99,29.3439,70.57,43.0079,292.24,37.9736,386.14,87.536,86.239,HIGH
sugarcane,2017-01-01,2017-01-15,2017-01_Q1,118.75,-0.116,-0.839,-0.673,-1.252,197.42,21.5,0.744,25.6,55.519,127.4,46.2592,292.24,43.9265,414.7,79.9205,83.6292,NOT_SUITABLE
sugarcane,2017-01-16,2017-01-31,2017-01_Q2,118.75,-0.707,-1.242,-1.287,-1.34,169.92,0.0,0.7066,29.34,60.4415,132.06,44.2564,258.32,44.4881,387.3,63.5409,72.9779,NOT_SUITABLE
sugarcane,2017-02-01,2017-02-15,2017-02_Q1,118.75,-0.807,-1.036,-1.102,-1.103,80.57,0.0,0.4448,55.52,74.8966,164.84,48.6338,258.74,46.5208,379.03,59.4911,72.6414,NOT_SUITABLE
sugarcane,2017-02-16,2017-02-28,2017-02_Q2,118.75,-0.993,-1.482,-1.879,-1.483,86.43,0.0,0.3956,60.44,40.6363,89.61,38.2129,183.52,46.2154,350.34,56.0553,69.2069,HIGH
sugarcane,2017-03-01,2017-03-15,2017-03_Q1,118.75,-0.937,-1.409,-1.702,-1.737,55.25,0.0,0.251,74.9,0.0,0.0,22.9896,93.9,44.911,320.4,52.5927,67.6698,HIGH
sugarcane,2017-03-16,2017-03-31,2017-03_Q2,118.75,0.736,-0.686,-1.45,-1.493,226.42,95.51,0.5936,40.64,25.3323,36.65,27.834,93.9,57.7251,386.44,51.4237,66.6479,NOT_SUITABLE
sugarcane,2017-04-01,2017-04-15,2017-04_Q1,118.75,1.063,-0.992,-1.463,-1.425,205.51,23.33,1.0,0.0,72.3723,93.9,39.2082,122.46,65.3134,446.82,43.0079,59.2372,NOT_SUITABLE
sugarcane,2017-04-16,2017-04-30,2017-04_Q2,118.75,-1.181,-0.786,-1.451,-1.39,12.52,0.0,0.7467,25.33,49.7657,57.25,44.9593,128.98,59.9235,418.53,46.2592,54.4545,NOT_SUITABLE
sugarcane,2017-05-01,2017-05-15,2017-05_Q1,118.75,-0.729,-0.874,-1.481,-1.394,12.52,0.0,0.2763,72.37,0.0,0.0,42.5448,120.29,61.8883,454.54,44.2564,52.0229,NOT_SUITABLE
sugarcane,2017-05-16,2017-05-31,2017-05_Q2,118.75,1.631,1.378,-0.954,-0.923,136.46,78.67,0.5023,49.77,0.0,0.0,60.0492,166.82,69.0517,532.14,48.6338,52.665,NOT_SUITABLE
sugarcane,2017-06-01,2017-06-15,2017-06_Q1,118.75,1.972,1.417,-0.761,-0.999,149.92,53.4,1.0,0.0,33.1839,28.56,74.2727,226.5,73.8436,633.33,38.2129,46.53,NOT_SUITABLE
sugarcane,2017-06-16,2017-06-30,2017-06_Q2,118.75,-0.033,0.933,-0.508,-1.101,13.46,14.48,1.0,0.0,76.152,71.73,88.0925,292.53,80.3649,758.92,22.9896,40.8121,NOT_SUITABLE
sugarcane,2017-07-01,2017-07-15,2017-07_Q1,118.75,-1.213,0.945,-0.615,-1.09,4.11,0.0,0.6682,33.18,91.5928,91.73,87.245,324.36,74.289,759.47,27.834,37.9736,NOT_SUITABLE
sugarcane,2017-07-16,2017-07-31,2017-07_Q2,118.75,-1.139,1.239,-0.027,-1.231,7.98,0.0,0.2385,76.15,89.7337,95.1,70.3544,289.55,74.6024,820.97,39.2082,43.9265,NOT_SUITABLE
sugarcane,2017-08-01,2017-08-15,2017-08_Q1,118.75,-1.125,1.494,0.07,-1.304,8.42,0.0,0.0841,91.59,89.447,106.2,73.9963,334.24,75.3489,867.13,44.9593,44.4881,NOT_SUITABLE
sugarcane,2017-08-16,2017-08-31,2017-08_Q2,118.75,-1.544,-1.18,0.763,-1.34,10.88,0.0,0.1027,89.73,95.2998,125.71,74.1266,365.31,68.2719,820.6,42.5448,46.5208,NOT_SUITABLE
sugarcane,2017-09-01,2017-09-15,2017-09_Q1,118.75,-0.124,-1.733,1.135,-1.201,12.53,0.0,0.1055,89.45,82.687,126.42,73.6068,406.84,61.4488,760.93,60.0492,46.2154,NOT_SUITABLE
sugarcane,2017-09-16,2017-09-30,2017-09_Q2,118.75,-0.004,-1.542,0.418,-1.246,6.2,0.0,0.047,95.3,39.582,68.74,76.1736,466.38,54.4914,694.89,74.2727,44.911,NOT_SUITABLE
sugarcane,2017-10-01,2017-10-15,2017-10_Q1,118.75,1.005,-0.52,0.73,-1.244,26.47,0.0,0.1731,82.69,56.4305,101.62,66.8848,435.12,50.0715,634.51,88.0925,57.7251,NOT_SUITABLE
sugarcane,2017-10-16,2017-10-31,2017-10_Q2,118.75,1.911,1.825,1.481,-0.86,104.93,0.0,0.6042,39.58,91.2518,170.86,77.1403,531.42,54.4285,685.32,87.245,65.3134,NOT_SUITABLE
sugarcane,2017-11-01,2017-11-15,2017-11_Q1,118.75,1.328,1.406,1.643,-0.859,78.46,0.0,0.4357,56.43,81.3649,178.8,76.2229,532.89,51.6503,631.96,70.3544,59.9235,NOT_SUITABLE
sugarcane,2017-11-16,2017-11-30,2017-11_Q2,118.75,0.391,1.116,0.558,-0.699,16.38,0.0,0.0875,91.25,90.2248,226.78,64.2032,455.29,51.5545,612.11,73.9963,61.8883,NOT_SUITABLE
sugarcane,2017-12-01,2017-12-15,2017-12_Q1,118.75,-0.277,0.594,0.108,-0.907,40.95,0.0,0.1864,81.36,61.7024,154.7,51.6472,354.09,49.4437,544.85,74.1266,69.0517,NOT_SUITABLE
