crop,period_start,period_end,label,mean_C,std_C,var_C,temp_status,temp_detail,temp_score
sugarcane,2016-01-01,2016-01-15,2016-01_Q1,21.32,0.59,0.35,VIABLE,optimal temperature range,1.0
sugarcane,2016-01-16,2016-01-31,2016-01_Q2,21.28,0.56,0.31,VIABLE,optimal temperature range,1.0
sugarcane,2016-02-01,2016-02-15,2016-02_Q1,21.62,0.66,0.43,VIABLE,optimal temperature range,1.0
sugarcane,2016-02-16,2016-02-29,2016-02_Q2,21.94,0.38,0.15,VIABLE,optimal temperature range,1.0
sugarcane,2016-03-01,2016-03-15,2016-03_Q1,21.32,0.44,0.2,VIABLE,optimal temperature range,1.0
sugarcane,2016-03-16,2016-03-31,2016-03_Q2,22.01,0.48,0.23,VIABLE,optimal temperature range,1.0
sugarcane,2016-04-01,2016-04-15,2016-04_Q1,21.53,0.87,0.76,VIABLE,optimal temperature range,1.0
sugarcane,2016-04-16,2016-04-30,2016-04_Q2,21.83,0.56,0.31,VIABLE,optimal temperature range,1.0
sugarcane,2016-05-01,2016-05-15,2016-05_Q1,21.53,0.62,0.39,VIABLE,optimal temperature range,1.0
sugarcane,2016-05-16,2016-05-31,2016-05_Q2,21.59,0.68,0.47,VIABLE,optimal temperature range,1.0
sugarcane,2016-06-01,2016-06-15,2016-06_Q1,21.01,0.42,0.17,VIABLE,optimal temperature range,1.0
sugarcane,2016-06-16,2016-06-30,2016-06_Q2,21.06,0.47,0.22,VIABLE,optimal temperature range,1.0
sugarcane,2016-07-01,2016-07-15,2016-07_Q1,21.02,0.68,0.47,VIABLE,optimal temperature range,1.0
sugarcane,2016-07-16,2016-07-31,2016-07_Q2,20.69,0.43,0.19,VIABLE,optimal temperature range,1.0
sugarcane,2016-08-01,2016-08-15,2016-08_Q1,21.01,0.58,0.33,VIABLE,optimal temperature range,1.0
sugarcane,2016-08-16,2016-08-31,2016-08_Q2,20.99,0.43,0.19,VIABLE,optimal temperature range,1.0
sugarcane,2016-09-01,2016-09-15,2016-09_Q1,20.48,0.43,0.19,VIABLE,optimal temperature range,1.0
sugarcane,2016-09-16,2016-09-30,2016-09_Q2,20.57,0.47,0.22,VIABLE,optimal temperature range,1.0
sugarcane,2016-10-01,2016-10-15,2016-10_Q1,20.62,0.53,0.28,VIABLE,optimal temperature range,1.0
sugarcane,2016-10-16,2016-10-31,2016-10_Q2,20.31,0.54,0.29,VIABLE,optimal temperature range,1.0
