crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
sugarcane,2016-12-16,2016-12-31,2016-12_Q2,138.39,0.537,0.54,0.341,-0.73,191.72,138.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1527,18.909,LOW
sugarcane,2017-01-01,2017-01-15,2017-01_Q1,138.39,1.613,0.914,0.929,-0.393,346.59,138.39,1.0,0.0,0.0,0.0,0.0,0.0,1.899,18.69,0.0,19.0245,LOW
sugarcane,2017-01-16,2017-01-31,2017-01_Q2,138.39,1.065,0.588,0.724,-0.324,251.59,78.0,1.0,0.0,0.0,0.0,0.0,0.0,8.5031,85.1,0.0,14.8875,LOW
sugarcane,2017-02-01,2017-02-15,2017-02_Q1,138.39,-1.215,0.308,0.57,-0.536,39.85,31.86,1.0,0.0,0.0,0.0,0.0,0.0,13.0733,133.5,0.0,13.7335,LOW
sugarcane,2017-02-16,2017-02-28,2017-02_Q2,138.39,-1.164,0.048,0.224,-0.489,89.34,27.17,1.0,0.0,0.0,0.0,0.0,0.0,17.4526,181.69,0.0,5.302,MEDIUM
sugarcane,2017-03-01,2017-03-15,2017-03_Q1,138.39,0.272,0.374,0.41,-0.025,250.31,131.54,1.0,0.0,0.0,0.0,0.0,0.0,20.2065,211.65,0.0,2.0922,MEDIUM
sugarcane,2017-03-16,2017-03-31,2017-03_Q2,138.39,1.297,0.549,0.459,0.125,375.53,138.39,1.0,0.0,0.0,0.0,0.0,0.0,23.9167,251.86,0.0,1.1325,MEDIUM
sugarcane,2017-04-01,2017-04-15,2017-04_Q1,138.39,1.295,-0.213,0.335,0.15,320.16,138.39,1.0,0.0,0.0,0.0,3.5888,18.69,23.9555,251.86,0.0,0.0,MEDIUM
sugarcane,2017-04-16,2017-04-30,2017-04_Q2,138.39,-0.372,0.155,0.148,0.217,246.7,138.39,1.0,0.0,0.0,0.0,16.1154,85.1,24.0006,251.86,0.0,0.0,MEDIUM
sugarcane,2017-05-01,2017-05-15,2017-05_Q1,138.39,1.45,1.475,1.264,0.533,314.21,138.39,1.0,0.0,0.0,0.0,25.0842,133.5,24.1811,251.86,0.0,0.0,MEDIUM
sugarcane,2017-05-16,2017-05-31,2017-05_Q2,138.39,1.544,1.421,1.068,0.484,265.24,120.4,1.0,0.0,0.0,0.0,33.8961,181.69,24.3721,251.86,0.0,0.0,HIGH
sugarcane,2017-06-01,2017-06-15,2017-06_Q1,138.39,0.327,1.686,1.172,0.822,206.78,138.39,1.0,0.0,10.5022,18.69,39.3287,211.65,24.4309,251.86,0.0,0.0,HIGH
sugarcane,2017-06-16,2017-06-30,2017-06_Q2,138.39,0.827,1.237,1.157,0.841,159.27,74.56,1.0,0.0,45.6661,85.1,46.6502,251.86,24.4952,251.86,0.0,0.0,HIGH
