depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,40.09,26.08,14.02,7.01
5-15cm,40.1,26.48,13.62,13.62
15-30cm,39.68,26.26,13.42,20.13
30-60cm,39.93,26.56,13.37,40.1
60-100cm,39.24,25.65,13.6,54.39
