depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,27.13,15.51,11.63,5.81
5-15cm,25.71,14.51,11.2,11.2
15-30cm,28.0,16.88,11.12,16.68
30-60cm,30.18,19.02,11.16,33.48
60-100cm,30.88,19.66,11.22,44.88
