depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.96,23.46,15.5,7.75
5-15cm,38.64,23.42,15.22,15.22
15-30cm,38.14,23.62,14.52,21.78
30-60cm,38.07,23.94,14.13,42.4
60-100cm,37.91,23.78,14.14,56.55
