depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.68,24.25,15.43,7.72
5-15cm,37.78,23.17,14.61,14.61
15-30cm,37.71,23.84,13.87,20.8
30-60cm,39.26,26.03,13.23,39.68
60-100cm,38.63,25.2,13.43,53.73
