property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,65.0,66.0,67.0,68.0,69.0
soc,181.26829268292684,132.36585365853662,101.92682926829268,105.65853658536587,75.85365853658539
clay,247.0,239.0,277.0,304.0,287.0
sand,516.0,520.0,493.0,470.0,484.0
silt,238.0,241.0,231.0,226.0,229.0
bdod,126.78048780487805,131.63414634146343,133.6341463414634,133.85365853658539,133.9268292682927
cec,126.0,111.0,108.0,102.0,102.0
