depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,33.96,19.74,14.22,7.11
5-15cm,32.9,19.28,13.63,13.63
15-30cm,33.27,20.5,12.77,19.16
30-60cm,37.77,25.28,12.49,37.46
60-100cm,37.46,24.9,12.56,50.22
