depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.23,23.67,14.56,7.28
5-15cm,37.6,23.01,14.59,14.59
15-30cm,37.08,22.78,14.29,21.44
30-60cm,35.84,21.7,14.14,42.43
60-100cm,35.12,20.96,14.16,56.65
