depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,26.07,13.98,12.09,6.05
5-15cm,25.31,13.81,11.5,11.5
15-30cm,27.01,15.73,11.27,16.91
30-60cm,28.25,17.01,11.24,33.72
60-100cm,28.2,17.0,11.2,44.81
