depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.38,23.34,15.03,7.52
5-15cm,38.67,24.58,14.09,14.09
15-30cm,36.99,23.16,13.83,20.75
30-60cm,37.91,24.89,13.02,39.07
60-100cm,37.42,24.5,12.92,51.7
