depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,30.29,17.14,13.15,6.58
5-15cm,30.49,17.46,13.03,13.03
15-30cm,32.12,19.29,12.83,19.24
30-60cm,34.28,21.77,12.51,37.54
60-100cm,33.93,21.5,12.43,49.73
