depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.94,23.76,15.18,7.59
5-15cm,38.04,23.05,14.99,14.99
15-30cm,36.9,22.68,14.22,21.33
30-60cm,37.69,23.93,13.76,41.29
60-100cm,37.04,23.12,13.92,55.69
