depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,34.98,21.89,13.09,6.55
5-15cm,34.71,21.49,13.22,13.22
15-30cm,38.67,25.82,12.85,19.27
30-60cm,41.91,29.55,12.36,37.07
60-100cm,41.93,29.34,12.59,50.35
