depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.56,25.14,14.41,7.21
5-15cm,38.23,23.8,14.43,14.43
15-30cm,38.43,24.54,13.89,20.84
30-60cm,38.99,25.43,13.56,40.69
60-100cm,37.82,24.11,13.71,54.82
