depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.87,24.01,14.86,7.43
5-15cm,38.49,23.85,14.64,14.64
15-30cm,39.14,25.34,13.81,20.71
30-60cm,40.54,27.62,12.92,38.75
60-100cm,40.41,27.36,13.05,52.2
