depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,32.2,19.29,12.91,6.45
5-15cm,30.76,18.01,12.75,12.75
15-30cm,33.62,20.9,12.72,19.07
30-60cm,37.49,24.79,12.71,38.13
60-100cm,37.3,24.55,12.75,50.98
