depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,40.03,25.39,14.64,7.32
5-15cm,39.75,25.1,14.65,14.65
15-30cm,39.62,26.28,13.34,20.0
30-60cm,40.19,27.14,13.05,39.15
60-100cm,40.72,27.85,12.87,51.46
