depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,29.64,17.67,11.97,5.99
5-15cm,27.85,16.52,11.32,11.32
15-30cm,29.25,17.65,11.6,17.4
30-60cm,29.7,18.08,11.62,34.86
60-100cm,28.86,17.41,11.45,45.79
