depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.44,23.64,14.79,7.4
5-15cm,37.56,23.39,14.17,14.17
15-30cm,37.46,23.46,14.0,21.0
30-60cm,38.71,25.2,13.51,40.53
60-100cm,39.18,25.7,13.47,53.89
