property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,55.0,54.0,54.0,55.0,55.0
soc,543.65,507.49999999999994,311.85,206.5,149.75
clay,374.0,373.0,399.0,418.0,435.0
sand,328.0,325.0,314.0,302.0,287.0
silt,298.0,302.0,288.0,280.0,278.0
bdod,106.2,108.2,111.75000000000001,112.85000000000001,116.3
cec,208.0,208.0,198.0,192.0,183.0
