depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.42,24.88,14.54,7.27
5-15cm,38.59,24.07,14.52,14.52
15-30cm,38.01,23.6,14.41,21.61
30-60cm,37.95,23.79,14.16,42.47
60-100cm,36.59,22.43,14.16,56.63
